link,price,title,photo_id,page_n,clothing_type,title_lemmatized,topic
https://roe.shein.com/Zipper-Fly-Straight-Leg-Jeans-p-2633768-cat-1934.html?src_identifier=fc%3DWomen%60sc%3DCLOTHING%60tc%3DDENIM%60oc%3D0%60ps%3Dtab01navbar05menu11%60jc%3Dreal_1930&src_module=topcat&src_tab_page_id=page_real_class1657647913128&attr_ids=&scici=navbar_WomenHomePage~~tab01navbar05menu11~~5_11~~real_1930~~~~0,"20,00€",zipper fly straight leg jeans,denim_1_40,1,denim,"['zipper', 'fly', 'straight', 'leg', 'jean']",19
https://roe.shein.com/Rolled-Hem-Denim-Shorts-p-10829336-cat-1935.html?src_identifier=fc%3DWomen%60sc%3DCLOTHING%60tc%3DDENIM%60oc%3D0%60ps%3Dtab01navbar05menu11%60jc%3Dreal_1930&src_module=topcat&src_tab_page_id=page_real_class1657647913128&attr_ids=&scici=navbar_WomenHomePage~~tab01navbar05menu11~~5_11~~real_1930~~~~0,"17,00€",rolled hem denim shorts,denim_1_41,1,denim,"['rolled', 'hem', 'denim', 'short']",10
https://roe.shein.com/Ripped-Raw-Hem-Denim-Jacket-p-2184053-cat-1933.html?src_identifier=fc%3DWomen%60sc%3DCLOTHING%60tc%3DDENIM%60oc%3D0%60ps%3Dtab01navbar05menu11%60jc%3Dreal_1930&src_module=topcat&src_tab_page_id=page_real_class1657647913128&attr_ids=&scici=navbar_WomenHomePage~~tab01navbar05menu11~~5_11~~real_1930~~~~0,"20,00€",ripped raw hem denim jacket,denim_1_42,1,denim,"['ripped', 'raw', 'hem', 'denim', 'jacket']",10
https://roe.shein.com/High-Waisted-Skinny-Jeans-p-5815852-cat-1934.html?src_identifier=fc%3DWomen%60sc%3DCLOTHING%60tc%3DDENIM%60oc%3D0%60ps%3Dtab01navbar05menu11%60jc%3Dreal_1930&src_module=topcat&src_tab_page_id=page_real_class1657647913128&attr_ids=&scici=navbar_WomenHomePage~~tab01navbar05menu11~~5_11~~real_1930~~~~0,"20,00€",high waisted skinny jeans,denim_1_43,1,denim,"['high', 'waisted', 'skinny', 'jean']",20
https://roe.shein.com/High-Waist-Slant-Pocket-Straight-Jeans-p-2745298-cat-1934.html?src_identifier=fc%3DWomen%60sc%3DCLOTHING%60tc%3DDENIM%60oc%3D0%60ps%3Dtab01navbar05menu11%60jc%3Dreal_1930&src_module=topcat&src_tab_page_id=page_real_class1657647913128&attr_ids=&scici=navbar_WomenHomePage~~tab01navbar05menu11~~5_11~~real_1930~~~~0,"18,00€",high waist slant pocket straight jeans,denim_1_44,1,denim,"['high', 'waist', 'slant', 'pocket', 'straight', 'jean']",24
https://roe.shein.com/High-Stretch-Cropped-Skinny-Jeans-p-4275736-cat-1934.html?src_identifier=fc%3DWomen%60sc%3DCLOTHING%60tc%3DDENIM%60oc%3D0%60ps%3Dtab01navbar05menu11%60jc%3Dreal_1930&src_module=topcat&src_tab_page_id=page_real_class1657647913128&attr_ids=&scici=navbar_WomenHomePage~~tab01navbar05menu11~~5_11~~real_1930~~~~0,"21,00€",high stretch cropped skinny jeans,denim_1_45,1,denim,"['high', 'stretch', 'cropped', 'skinny', 'jean']",20
https://roe.shein.com/Ripped-Raw-Cut-Skinny-Jeans-p-10545414-cat-1934.html?src_identifier=fc%3DWomen%60sc%3DCLOTHING%60tc%3DDENIM%60oc%3D0%60ps%3Dtab01navbar05menu11%60jc%3Dreal_1930&src_module=topcat&src_tab_page_id=page_real_class1657647913128&attr_ids=&scici=navbar_WomenHomePage~~tab01navbar05menu11~~5_11~~real_1930~~~~0,"19,00€",ripped raw cut skinny jeans,denim_1_46,1,denim,"['ripped', 'raw', 'cut', 'skinny', 'jean']",20
https://roe.shein.com/Ripped-Detail-Boyfriend-Jeans-p-3771891-cat-1934.html?src_identifier=fc%3DWomen%60sc%3DCLOTHING%60tc%3DDENIM%60oc%3D0%60ps%3Dtab01navbar05menu11%60jc%3Dreal_1930&src_module=topcat&src_tab_page_id=page_real_class1657647913128&attr_ids=&scici=navbar_WomenHomePage~~tab01navbar05menu11~~5_11~~real_1930~~~~0,"25,00€",ripped detail boyfriend jeans,denim_1_47,1,denim,"['ripped', 'detail', 'boyfriend', 'jean']",20
https://roe.shein.com/Drawstring-Waist-Skinny-Jeans-p-4525746-cat-1934.html?src_identifier=fc%3DWomen%60sc%3DCLOTHING%60tc%3DDENIM%60oc%3D0%60ps%3Dtab01navbar05menu11%60jc%3Dreal_1930&src_module=topcat&src_tab_page_id=page_real_class1657647913128&attr_ids=&scici=navbar_WomenHomePage~~tab01navbar05menu11~~5_11~~real_1930~~~~0,"19,00€",drawstring waist skinny jeans,denim_1_48,1,denim,"['drawstring', 'waist', 'skinny', 'jean']",-1
https://roe.shein.com/High-Waist-Skinny-Jeans-p-2987380-cat-1934.html?src_identifier=fc%3DWomen%60sc%3DCLOTHING%60tc%3DDENIM%60oc%3D0%60ps%3Dtab01navbar05menu11%60jc%3Dreal_1930&src_module=topcat&src_tab_page_id=page_real_class1657647913128&attr_ids=&scici=navbar_WomenHomePage~~tab01navbar05menu11~~5_11~~real_1930~~~~0,"17,00€",high waist skinny jeans,denim_1_49,1,denim,"['high', 'waist', 'skinny', 'jean']",20
https://roe.shein.com/Floral-Print-Straight-Leg-Jeans-p-3381851-cat-1934.html?src_identifier=fc%3DWomen%60sc%3DCLOTHING%60tc%3DDENIM%60oc%3D0%60ps%3Dtab01navbar05menu11%60jc%3Dreal_1930&src_module=topcat&src_tab_page_id=page_real_class1657647913128&attr_ids=&scici=navbar_WomenHomePage~~tab01navbar05menu11~~5_11~~real_1930~~~~0,"20,00€",floral print straight leg jeans,denim_1_50,1,denim,"['floral', 'print', 'straight', 'leg', 'jean']",19
https://roe.shein.com/Raw-Hem-Ripped-Denim-Shorts-p-2753337-cat-1935.html?src_identifier=fc%3DWomen%60sc%3DCLOTHING%60tc%3DDENIM%60oc%3D0%60ps%3Dtab01navbar05menu11%60jc%3Dreal_1930&src_module=topcat&src_tab_page_id=page_real_class1657647913128&attr_ids=&scici=navbar_WomenHomePage~~tab01navbar05menu11~~5_11~~real_1930~~~~0,"14,00€",raw hem ripped denim shorts,denim_1_51,1,denim,"['raw', 'hem', 'ripped', 'denim', 'short']",10
https://roe.shein.com/High-Waist-Raw-Hem-Wide-Leg-Jeans-p-2544385-cat-1934.html?src_identifier=fc%3DWomen%60sc%3DCLOTHING%60tc%3DDENIM%60oc%3D0%60ps%3Dtab01navbar05menu11%60jc%3Dreal_1930&src_module=topcat&src_tab_page_id=page_real_class1657647913128&attr_ids=&scici=navbar_WomenHomePage~~tab01navbar05menu11~~5_11~~real_1930~~~~0,"19,00€",high waist raw hem wide leg jeans,denim_1_52,1,denim,"['high', 'waist', 'raw', 'hem', 'wide', 'leg', 'jean']",19
https://roe.shein.com/High-Waist-Graphic-Whip-Stitch-Flare-Leg-Jeans-p-2911742-cat-1934.html?src_identifier=fc%3DWomen%60sc%3DCLOTHING%60tc%3DDENIM%60oc%3D0%60ps%3Dtab01navbar05menu11%60jc%3Dreal_1930&src_module=topcat&src_tab_page_id=page_real_class1657647913128&attr_ids=&scici=navbar_WomenHomePage~~tab01navbar05menu11~~5_11~~real_1930~~~~0,"19,00€",high waist graphic whip stitch flare leg jeans,denim_1_53,1,denim,"['high', 'waist', 'graphic', 'whip', 'stitch', 'flare', 'leg', 'jean']",19
https://roe.shein.com/Zipper-Fly-Ripped-Denim-Shorts-p-10275713-cat-1935.html?src_identifier=fc%3DWomen%60sc%3DCLOTHING%60tc%3DDENIM%60oc%3D0%60ps%3Dtab01navbar05menu11%60jc%3Dreal_1930&src_module=topcat&src_tab_page_id=page_real_class1657647913128&attr_ids=&scici=navbar_WomenHomePage~~tab01navbar05menu11~~5_11~~real_1930~~~~0,"15,00€",zipper fly ripped denim shorts,denim_1_54,1,denim,"['zipper', 'fly', 'ripped', 'denim', 'short']",10
https://roe.shein.com/Solid-Flap-Pocket-Side-Cargo-Jeans-p-8018367-cat-1934.html?src_identifier=fc%3DWomen%60sc%3DCLOTHING%60tc%3DDENIM%60oc%3D0%60ps%3Dtab01navbar05menu11%60jc%3Dreal_1930&src_module=topcat&src_tab_page_id=page_real_class1657647913128&attr_ids=&scici=navbar_WomenHomePage~~tab01navbar05menu11~~5_11~~real_1930~~~~0,"26,00€",solid flap pocket side cargo jeans,denim_1_55,1,denim,"['solid', 'flap', 'pocket', 'side', 'cargo', 'jean']",24
https://roe.shein.com/SHEIN-SXY-Ripped-Detail-Button-Up-Denim-Jacket-p-7433617-cat-1933.html?src_identifier=fc%3DWomen%60sc%3DCLOTHING%60tc%3DDENIM%60oc%3D0%60ps%3Dtab01navbar05menu11%60jc%3Dreal_1930&src_module=topcat&src_tab_page_id=page_real_class1657647913128&attr_ids=&scici=navbar_WomenHomePage~~tab01navbar05menu11~~5_11~~real_1930~~~~0,"25,00€",shein sxy ripped detail button up denim jacket,denim_1_56,1,denim,"['shein', 'sxy', 'ripped', 'detail', 'button', 'up', 'denim', 'jacket']",10
https://roe.shein.com/High-Waist-Ripped-Cut-Out-Skinny-Jeans-p-3312863-cat-1934.html?src_identifier=fc%3DWomen%60sc%3DCLOTHING%60tc%3DDENIM%60oc%3D0%60ps%3Dtab01navbar05menu11%60jc%3Dreal_1930&src_module=topcat&src_tab_page_id=page_real_class1657647913128&attr_ids=&scici=navbar_WomenHomePage~~tab01navbar05menu11~~5_11~~real_1930~~~~0,"16,00€",high waist ripped cut out skinny jeans,denim_1_57,1,denim,"['high', 'waist', 'ripped', 'cut', 'out', 'skinny', 'jean']",20
https://roe.shein.com/Ripped-Denim-Biker-Shorts-p-3103210-cat-1935.html?src_identifier=fc%3DWomen%60sc%3DCLOTHING%60tc%3DDENIM%60oc%3D0%60ps%3Dtab01navbar05menu11%60jc%3Dreal_1930&src_module=topcat&src_tab_page_id=page_real_class1657647913128&attr_ids=&scici=navbar_WomenHomePage~~tab01navbar05menu11~~5_11~~real_1930~~~~0,"15,00€",ripped denim biker shorts,denim_1_58,1,denim,"['ripped', 'denim', 'biker', 'short']",14
https://roe.shein.com/High-Waist-Ripped-Straight-Leg-Jeans-p-3102000-cat-1934.html?src_identifier=fc%3DWomen%60sc%3DCLOTHING%60tc%3DDENIM%60oc%3D0%60ps%3Dtab01navbar05menu11%60jc%3Dreal_1930&src_module=topcat&src_tab_page_id=page_real_class1657647913128&attr_ids=&scici=navbar_WomenHomePage~~tab01navbar05menu11~~5_11~~real_1930~~~~0,"20,00€",high waist ripped straight leg jeans,denim_1_59,1,denim,"['high', 'waist', 'ripped', 'straight', 'leg', 'jean']",19
https://roe.shein.com/Patched-Detail-Flap-Pocket-Wide-Leg-Jeans-p-2911754-cat-1934.html?src_identifier=fc%3DWomen%60sc%3DCLOTHING%60tc%3DDENIM%60oc%3D0%60ps%3Dtab01navbar05menu11%60jc%3Dreal_1930&src_module=topcat&src_tab_page_id=page_real_class1657647913128&attr_ids=&scici=navbar_WomenHomePage~~tab01navbar05menu11~~5_11~~real_1930~~~~0,"23,00€",patched detail flap pocket wide leg jeans,denim_1_60,1,denim,"['patched', 'detail', 'flap', 'pocket', 'wide', 'leg', 'jean']",19
https://roe.shein.com/SHEIN-High-Waist-Wide-Leg-Jeans-p-3034523-cat-1934.html?src_identifier=fc%3DWomen%60sc%3DCLOTHING%60tc%3DDENIM%60oc%3D0%60ps%3Dtab01navbar05menu11%60jc%3Dreal_1930&src_module=topcat&src_tab_page_id=page_real_class1657647913128&attr_ids=&scici=navbar_WomenHomePage~~tab01navbar05menu11~~5_11~~real_1930~~~~0,"20,00€",shein high waist wide leg jeans,denim_1_61,1,denim,"['shein', 'high', 'waist', 'wide', 'leg', 'jean']",19
https://roe.shein.com/High-Waist-Raw-Hem-Wide-Leg-Jeans-p-2604310-cat-1934.html?src_identifier=fc%3DWomen%60sc%3DCLOTHING%60tc%3DDENIM%60oc%3D0%60ps%3Dtab01navbar05menu11%60jc%3Dreal_1930&src_module=topcat&src_tab_page_id=page_real_class1657647913128&attr_ids=&scici=navbar_WomenHomePage~~tab01navbar05menu11~~5_11~~real_1930~~~~0,"20,00€",high waist raw hem wide leg jeans,denim_1_62,1,denim,"['high', 'waist', 'raw', 'hem', 'wide', 'leg', 'jean']",19
https://roe.shein.com/High-Waisted-Skinny-Jeans-p-2604123-cat-1934.html?src_identifier=fc%3DWomen%60sc%3DCLOTHING%60tc%3DDENIM%60oc%3D0%60ps%3Dtab01navbar05menu11%60jc%3Dreal_1930&src_module=topcat&src_tab_page_id=page_real_class1657647913128&attr_ids=&scici=navbar_WomenHomePage~~tab01navbar05menu11~~5_11~~real_1930~~~~0,"16,00€",high waisted skinny jeans,denim_1_63,1,denim,"['high', 'waisted', 'skinny', 'jean']",20
https://roe.shein.com/Zipper-Fly-Cuffed-Hem-Denim-Shorts-p-2513734-cat-1935.html?src_identifier=fc%3DWomen%60sc%3DCLOTHING%60tc%3DDENIM%60oc%3D0%60ps%3Dtab01navbar05menu11%60jc%3Dreal_1930&src_module=topcat&src_tab_page_id=page_real_class1657647913128&attr_ids=&scici=navbar_WomenHomePage~~tab01navbar05menu11~~5_11~~real_1930~~~~0,"17,00€",zipper fly cuffed hem denim shorts,denim_1_64,1,denim,"['zipper', 'fly', 'cuffed', 'hem', 'denim', 'short']",10
https://roe.shein.com/High-Waist-Skinny-Cropped-Jeans-p-2521421-cat-1934.html?src_identifier=fc%3DWomen%60sc%3DCLOTHING%60tc%3DDENIM%60oc%3D0%60ps%3Dtab01navbar05menu11%60jc%3Dreal_1930&src_module=topcat&src_tab_page_id=page_real_class1657647913128&attr_ids=&scici=navbar_WomenHomePage~~tab01navbar05menu11~~5_11~~real_1930~~~~0,"20,00€",high waist skinny cropped jeans,denim_1_65,1,denim,"['high', 'waist', 'skinny', 'cropped', 'jean']",20
https://roe.shein.com/High-Waist-Ripped-Jeans-p-7860517-cat-1934.html?src_identifier=fc%3DWomen%60sc%3DCLOTHING%60tc%3DDENIM%60oc%3D0%60ps%3Dtab01navbar05menu11%60jc%3Dreal_1930&src_module=topcat&src_tab_page_id=page_real_class1657647913128&attr_ids=&scici=navbar_WomenHomePage~~tab01navbar05menu11~~5_11~~real_1930~~~~0,"26,00€",high waist ripped jeans,denim_1_66,1,denim,"['high', 'waist', 'ripped', 'jean']",20
https://roe.shein.com/Patch-Detail-Ripped-Skinny-Jeans-p-6576367-cat-1934.html?src_identifier=fc%3DWomen%60sc%3DCLOTHING%60tc%3DDENIM%60oc%3D0%60ps%3Dtab01navbar05menu11%60jc%3Dreal_1930&src_module=topcat&src_tab_page_id=page_real_class1657647913128&attr_ids=&scici=navbar_WomenHomePage~~tab01navbar05menu11~~5_11~~real_1930~~~~0,"22,00€",patch detail ripped skinny jeans,denim_1_67,1,denim,"['patch', 'detail', 'ripped', 'skinny', 'jean']",20
https://roe.shein.com/Drawstring-Waist-Knot-Front-Jeans-p-10230829-cat-1934.html?src_identifier=fc%3DWomen%60sc%3DCLOTHING%60tc%3DDENIM%60oc%3D0%60ps%3Dtab01navbar05menu11%60jc%3Dreal_1930&src_module=topcat&src_tab_page_id=page_real_class1657647913128&attr_ids=&scici=navbar_WomenHomePage~~tab01navbar05menu11~~5_11~~real_1930~~~~0,"19,00€",drawstring waist knot front jeans,denim_1_68,1,denim,"['drawstring', 'waist', 'knot', 'front', 'jean']",-1
https://roe.shein.com/Ripped-Frayed-Raw-Hem-Crop-Denim-Jacket-p-3852186-cat-1933.html?src_identifier=fc%3DWomen%60sc%3DCLOTHING%60tc%3DDENIM%60oc%3D0%60ps%3Dtab01navbar05menu11%60jc%3Dreal_1930&src_module=topcat&src_tab_page_id=page_real_class1657647913128&attr_ids=&scici=navbar_WomenHomePage~~tab01navbar05menu11~~5_11~~real_1930~~~~0,"25,00€",ripped frayed raw hem crop denim jacket,denim_1_69,1,denim,"['ripped', 'frayed', 'raw', 'hem', 'crop', 'denim', 'jacket']",10
https://roe.shein.com/High-Waist-Straight-Leg-Ripped-Jeans-p-2968226-cat-1934.html?src_identifier=fc%3DWomen%60sc%3DCLOTHING%60tc%3DDENIM%60oc%3D0%60ps%3Dtab01navbar05menu11%60jc%3Dreal_1930&src_module=topcat&src_tab_page_id=page_real_class1657647913128&attr_ids=&scici=navbar_WomenHomePage~~tab01navbar05menu11~~5_11~~real_1930~~~~0,"19,00€",high waist straight leg ripped jeans,denim_1_70,1,denim,"['high', 'waist', 'straight', 'leg', 'ripped', 'jean']",19
https://roe.shein.com/DAZY-High-Waist-Frayed-Hem-Bermuda-Denim-Shorts-p-8613982-cat-1935.html?src_identifier=fc%3DWomen%60sc%3DCLOTHING%60tc%3DDENIM%60oc%3D0%60ps%3Dtab01navbar05menu11%60jc%3Dreal_1930&src_module=topcat&src_tab_page_id=page_real_class1657647913128&attr_ids=&scici=navbar_WomenHomePage~~tab01navbar05menu11~~5_11~~real_1930~~~~0,"19,00€",dazy high waist frayed hem bermuda denim shorts,denim_1_71,1,denim,"['dazy', 'high', 'waist', 'frayed', 'hem', 'bermuda', 'denim', 'short']",10
https://roe.shein.com/SHEIN-PETITE-Ripped-Mom-Fit-Jeans-p-10703209-cat-1934.html?src_identifier=fc%3DWomen%60sc%3DCLOTHING%60tc%3DDENIM%60oc%3D0%60ps%3Dtab01navbar05menu11%60jc%3Dreal_1930&src_module=topcat&src_tab_page_id=page_real_class1657647913128&attr_ids=&scici=navbar_WomenHomePage~~tab01navbar05menu11~~5_11~~real_1930~~~~0,"22,00€",shein petite ripped mom fit jeans,denim_1_72,1,denim,"['shein', 'petite', 'ripped', 'mom', 'fit', 'jean']",-1
https://roe.shein.com/High-Waist-Ripped-Raw-Trim-Denim-Shorts-p-10607640-cat-1935.html?src_identifier=fc%3DWomen%60sc%3DCLOTHING%60tc%3DDENIM%60oc%3D0%60ps%3Dtab01navbar05menu11%60jc%3Dreal_1930&src_module=topcat&src_tab_page_id=page_real_class1657647913128&attr_ids=&scici=navbar_WomenHomePage~~tab01navbar05menu11~~5_11~~real_1930~~~~0,"17,00€",high waist ripped raw trim denim shorts,denim_1_73,1,denim,"['high', 'waist', 'ripped', 'raw', 'trim', 'denim', 'short']",10
https://roe.shein.com/Bleach-Wash-Skinny-Jeans-p-6060222-cat-1934.html?src_identifier=fc%3DWomen%60sc%3DCLOTHING%60tc%3DDENIM%60oc%3D0%60ps%3Dtab01navbar05menu11%60jc%3Dreal_1930&src_module=topcat&src_tab_page_id=page_real_class1657647913128&attr_ids=&scici=navbar_WomenHomePage~~tab01navbar05menu11~~5_11~~real_1930~~~~0,"20,00€",bleach wash skinny jeans,denim_1_74,1,denim,"['bleach', 'wash', 'skinny', 'jean']",20
https://roe.shein.com/High-Waist-Slant-Pockets-Skinny-Jeans-p-3721911-cat-1934.html?src_identifier=fc%3DWomen%60sc%3DCLOTHING%60tc%3DDENIM%60oc%3D0%60ps%3Dtab01navbar05menu11%60jc%3Dreal_1930&src_module=topcat&src_tab_page_id=page_real_class1657647913128&attr_ids=&scici=navbar_WomenHomePage~~tab01navbar05menu11~~5_11~~real_1930~~~~0,"20,00€",high waist slant pockets skinny jeans,denim_1_75,1,denim,"['high', 'waist', 'slant', 'pocket', 'skinny', 'jean']",24
https://roe.shein.com/SHEIN-SXY-Lace-Up-Front-Belted-Denim-Dress-p-10060840-cat-1931.html?src_identifier=fc%3DWomen%60sc%3DCLOTHING%60tc%3DDENIM%60oc%3D0%60ps%3Dtab01navbar05menu11%60jc%3Dreal_1930&src_module=topcat&src_tab_page_id=page_real_class1657647913128&attr_ids=&scici=navbar_WomenHomePage~~tab01navbar05menu11~~5_11~~real_1930~~~~0,"20,49€",shein sxy lace up front belted denim dress,denim_1_76,1,denim,"['shein', 'sxy', 'lace', 'up', 'front', 'belted', 'denim', 'dress']",0
https://roe.shein.com/High-Waist-Straight-Leg-Jeans-p-3096763-cat-1934.html?src_identifier=fc%3DWomen%60sc%3DCLOTHING%60tc%3DDENIM%60oc%3D0%60ps%3Dtab01navbar05menu11%60jc%3Dreal_1930&src_module=topcat&src_tab_page_id=page_real_class1657647913128&attr_ids=&scici=navbar_WomenHomePage~~tab01navbar05menu11~~5_11~~real_1930~~~~0,"19,00€",high waist straight leg jeans,denim_1_77,1,denim,"['high', 'waist', 'straight', 'leg', 'jean']",19
https://roe.shein.com/Raw-Hem-Ripped-Denim-Shorts-p-2674981-cat-1935.html?src_identifier=fc%3DWomen%60sc%3DCLOTHING%60tc%3DDENIM%60oc%3D0%60ps%3Dtab01navbar05menu11%60jc%3Dreal_1930&src_module=topcat&src_tab_page_id=page_real_class1657647913128&attr_ids=&scici=navbar_WomenHomePage~~tab01navbar05menu11~~5_11~~real_1930~~~~0,"13,00€",raw hem ripped denim shorts,denim_1_78,1,denim,"['raw', 'hem', 'ripped', 'denim', 'short']",10
https://roe.shein.com/Butterfly-Print-Wide-Leg-Jeans-p-2604285-cat-1934.html?src_identifier=fc%3DWomen%60sc%3DCLOTHING%60tc%3DDENIM%60oc%3D0%60ps%3Dtab01navbar05menu11%60jc%3Dreal_1930&src_module=topcat&src_tab_page_id=page_real_class1657647913128&attr_ids=&scici=navbar_WomenHomePage~~tab01navbar05menu11~~5_11~~real_1930~~~~0,"20,00€",butterfly print wide leg jeans,denim_1_79,1,denim,"['butterfly', 'print', 'wide', 'leg', 'jean']",19
https://roe.shein.com/Slant-Pocket-Corduroy-Denim-Overall-Dress-Without-Top-p-10649100-cat-1931.html?src_identifier=fc%3DWomen%60sc%3DCLOTHING%60tc%3DDENIM%60oc%3D0%60ps%3Dtab01navbar05menu11%60jc%3Dreal_1930&src_module=topcat&src_tab_page_id=page_real_class1657647913128&attr_ids=&scici=navbar_WomenHomePage~~tab01navbar05menu11~~5_11~~real_1930~~~~0,"21,00€",slant pocket corduroy denim overall dress without top,denim_1_80,1,denim,"['slant', 'pocket', 'corduroy', 'denim', 'overall', 'dress', 'without', 'top']",0
https://roe.shein.com/Zipper-Fly-Ripped-Tapered-Jeans-p-10392554-cat-1934.html?src_identifier=fc%3DWomen%60sc%3DCLOTHING%60tc%3DDENIM%60oc%3D0%60ps%3Dtab01navbar05menu11%60jc%3Dreal_1930&src_module=topcat&src_tab_page_id=page_real_class1657647913128&attr_ids=&scici=navbar_WomenHomePage~~tab01navbar05menu11~~5_11~~real_1930~~~~0,"17,99€",zipper fly ripped tapered jeans,denim_1_81,1,denim,"['zipper', 'fly', 'ripped', 'tapered', 'jean']",24
https://roe.shein.com/SHEIN-SXY-Single-Breasted-Belted-Denim-Dress-p-10279325-cat-1931.html?src_identifier=fc%3DWomen%60sc%3DCLOTHING%60tc%3DDENIM%60oc%3D0%60ps%3Dtab01navbar05menu11%60jc%3Dreal_1930&src_module=topcat&src_tab_page_id=page_real_class1657647913128&attr_ids=&scici=navbar_WomenHomePage~~tab01navbar05menu11~~5_11~~real_1930~~~~0,"29,00€",shein sxy single breasted belted denim dress,denim_1_82,1,denim,"['shein', 'sxy', 'single', 'breasted', 'belted', 'denim', 'dress']",0
https://roe.shein.com/SHEIN-Chain-Detail-Wide-Leg-Jeans-p-2696696-cat-1934.html?src_identifier=fc%3DWomen%60sc%3DCLOTHING%60tc%3DDENIM%60oc%3D0%60ps%3Dtab01navbar05menu11%60jc%3Dreal_1930&src_module=topcat&src_tab_page_id=page_real_class1657647913128&attr_ids=&scici=navbar_WomenHomePage~~tab01navbar05menu11~~5_11~~real_1930~~~~0,"20,00€",shein chain detail wide leg jeans,denim_1_83,1,denim,"['shein', 'chain', 'detail', 'wide', 'leg', 'jean']",19
https://roe.shein.com/High-Waist-Western-Flap-Pocket-Ripped-Jeans-p-2504938-cat-1934.html?src_identifier=fc%3DWomen%60sc%3DCLOTHING%60tc%3DDENIM%60oc%3D0%60ps%3Dtab01navbar05menu11%60jc%3Dreal_1930&src_module=topcat&src_tab_page_id=page_real_class1657647913128&attr_ids=&scici=navbar_WomenHomePage~~tab01navbar05menu11~~5_11~~real_1930~~~~0,"21,00€",high waist western flap pocket ripped jeans,denim_1_84,1,denim,"['high', 'waist', 'western', 'flap', 'pocket', 'ripped', 'jean']",24
https://roe.shein.com/Flap-Pocket-Curved-Hem-Denim-Blouse-p-10829654-cat-1932.html?src_identifier=fc%3DWomen%60sc%3DCLOTHING%60tc%3DDENIM%60oc%3D0%60ps%3Dtab01navbar05menu11%60jc%3Dreal_1930&src_module=topcat&src_tab_page_id=page_real_class1657647913128&attr_ids=&scici=navbar_WomenHomePage~~tab01navbar05menu11~~5_11~~real_1930~~~~0,"21,00€",flap pocket curved hem denim blouse,denim_1_85,1,denim,"['flap', 'pocket', 'curved', 'hem', 'denim', 'blouse']",8
https://roe.shein.com/High-Waist-Wide-Leg-Denim-Shorts-p-10331538-cat-1935.html?src_identifier=fc%3DWomen%60sc%3DCLOTHING%60tc%3DDENIM%60oc%3D0%60ps%3Dtab01navbar05menu11%60jc%3Dreal_1930&src_module=topcat&src_tab_page_id=page_real_class1657647913128&attr_ids=&scici=navbar_WomenHomePage~~tab01navbar05menu11~~5_11~~real_1930~~~~0,"20,00€",high waist wide leg denim shorts,denim_1_86,1,denim,"['high', 'waist', 'wide', 'leg', 'denim', 'short']",10
https://roe.shein.com/SHEIN-PETITE-High-Waist-Mom-Fit-Jeans-p-10614345-cat-1934.html?src_identifier=fc%3DWomen%60sc%3DCLOTHING%60tc%3DDENIM%60oc%3D0%60ps%3Dtab01navbar05menu11%60jc%3Dreal_1930&src_module=topcat&src_tab_page_id=page_real_class1657647913128&attr_ids=&scici=navbar_WomenHomePage~~tab01navbar05menu11~~5_11~~real_1930~~~~0,"22,00€",shein petite high waist mom fit jeans,denim_1_87,1,denim,"['shein', 'petite', 'high', 'waist', 'mom', 'fit', 'jean']",-1
https://roe.shein.com/Fringe-Trim-Slant-Pocket-Denim-Shorts-p-10557488-cat-1935.html?src_identifier=fc%3DWomen%60sc%3DCLOTHING%60tc%3DDENIM%60oc%3D0%60ps%3Dtab01navbar05menu11%60jc%3Dreal_1930&src_module=topcat&src_tab_page_id=page_real_class1657647913128&attr_ids=&scici=navbar_WomenHomePage~~tab01navbar05menu11~~5_11~~real_1930~~~~0,"16,00€",fringe trim slant pocket denim shorts,denim_1_88,1,denim,"['fringe', 'trim', 'slant', 'pocket', 'denim', 'short']",10
https://roe.shein.com/High-Waist-Raw-Hem-Denim-Shorts-p-10138356-cat-1935.html?src_identifier=fc%3DWomen%60sc%3DCLOTHING%60tc%3DDENIM%60oc%3D0%60ps%3Dtab01navbar05menu11%60jc%3Dreal_1930&src_module=topcat&src_tab_page_id=page_real_class1657647913128&attr_ids=&scici=navbar_WomenHomePage~~tab01navbar05menu11~~5_11~~real_1930~~~~0,"17,00€",high waist raw hem denim shorts,denim_1_89,1,denim,"['high', 'waist', 'raw', 'hem', 'denim', 'short']",10
https://roe.shein.com/Zip-Back-Denim-Cami-Bodycon-Dress-p-9855411-cat-1931.html?src_identifier=fc%3DWomen%60sc%3DCLOTHING%60tc%3DDENIM%60oc%3D0%60ps%3Dtab01navbar05menu11%60jc%3Dreal_1930&src_module=topcat&src_tab_page_id=page_real_class1657647913128&attr_ids=&scici=navbar_WomenHomePage~~tab01navbar05menu11~~5_11~~real_1930~~~~0,"19,00€",zip back denim cami bodycon dress,denim_1_90,1,denim,"['zip', 'back', 'denim', 'cami', 'bodycon', 'dress']",0
